"2026-05-01T04:00:00+00:00",12.88,6.23,105.75,7.44,0.62,136.73,2.63,24.14,63.47,0.18,12.86
"2026-05-01T05:00:00+00:00",12.89,6.1,103.99,7.44,0.6,136.7,2.59,24.14,285.7,0.02,12.71
"2026-05-01T08:00:00+00:00",13.06,5.21,111.77,6.65,0.49,132.47,2.49,24.14,247.9,0.42,12.43
"2026-05-01T10:00:00+00:00",13.27,4.68,121.5,5.56,0.4,139.77,2.45,24.14,238.94,0.18,12.41
"2026-05-01T11:00:00+00:00",13.4,4.52,126.47,5.56,0.36,145.45,2.44,24.14,129.22,0.05,12.46
"2026-05-01T13:00:00+00:00",13.67,3.74,145.88,3.13,0.28,155.4,2.47,24.14,72.97,0.39,12.49
"2026-05-01T14:00:00+00:00",13.79,3.11,160.32,3.13,0.26,154.66,2.52,24.14,69.01,0.4,12.47
"2026-05-01T16:00:00+00:00",13.94,4.25,237.32,5.88,0.24,157.65,2.44,24.14,63.91,0.22,12.27
"2026-05-01T19:00:00+00:00",13.9,4.47,240.03,4.63,0.28,199.79,2.22,24.14,251.55,0.4,12.19
"2026-05-01T20:00:00+00:00",13.86,4.1,239.56,4.63,0.27,204.9,2.22,24.13,250.28,0.45,12.13
"2026-05-01T22:00:00+00:00",13.76,4.13,240.59,6.38,0.24,210.53,2.16,24.13,245.51,0.26,11.93
"2026-05-02T03:00:00+00:00",13.15,4.43,258.39,5.96,0.2,235.01,2.11,24.14,65.86,0.35,11.61
"2026-05-02T04:00:00+00:00",13.16,3.91,253.9,4.49,0.18,238.71,2.14,24.14,63.71,0.25,11.59
"2026-05-02T07:00:00+00:00",13.25,2.58,220.04,2.64,0.14,233.97,2.28,24.14,251.91,0.36,11.51
"2026-05-02T08:00:00+00:00",13.31,2.28,195.16,2.64,0.13,228.38,2.36,24.14,250.64,0.44,11.46
"2026-05-02T10:00:00+00:00",13.46,2.27,154.72,4.21,0.12,220.46,2.28,24.14,244.67,0.29,11.43
"2026-05-02T13:00:00+00:00",13.68,3.53,120.33,6.06,0.11,222.63,2.06,24.14,75.27,0.33,11.51
"2026-05-02T14:00:00+00:00",13.73,4.19,109.06,6.06,0.1,226.69,2.14,24.14,70.87,0.42,11.54
"2026-05-02T16:00:00+00:00",13.77,4.47,103.64,5.61,0.08,234.35,1.86,22.63,65.81,0.32,12.01
"2026-05-02T19:00:00+00:00",13.74,3.77,136.29,6.55,0.06,226.71,1.97,21.12,248.22,0.27,12.89
"2026-05-02T20:00:00+00:00",13.72,3.83,157.25,6.55,0.06,220.07,1.98,22.63,249.04,0.41,12.87
"2026-05-02T21:00:00+00:00",13.69,3.9,178.21,6.55,0.07,209.06,2.0,24.14,247.17,0.42,12.86
"2026-05-02T22:00:00+00:00",13.66,4.26,188.97,6.54,0.11,185.91,2.0,24.14,245.0,0.33,12.83
"2026-05-03T04:00:00+00:00",13.66,2.93,221.12,3.38,0.46,194.72,2.22,8.27,67.46,0.29,12.33
"2026-05-03T08:00:00+00:00",13.82,3.97,229.2,5.97,0.87,210.07,2.12,24.14,250.22,0.44,11.94
"2026-05-03T10:00:00+00:00",13.95,4.93,236.95,7.21,0.9,211.08,2.03,24.14,246.54,0.39,11.74
"2026-05-03T13:00:00+00:00",14.13,4.76,226.57,6.07,0.22,203.18,2.08,24.13,73.71,0.19,11.21
